Unique_ID,YEAR,NUMBER_SCRIPTS,LAUNCH_YEAR,PROPNAME,Type_ID,Manuf_ID,DOSAGE_ID,PAYER,UNIQUE_MEMBERS,THER_CLASS
362,2016,406,1988,ACETAMINOPHEN AND CODEINE,1,24,2,1,141,5
363,2016,46,2013,ACETAMINOPHEN AND CODEINE PHOSPHATE,1,68,2,1,37,5
364,2016,14,2013,ACETAMINOPHEN AND CODEINE PHOSPHATE,1,68,2,1,13,5
365,2016,138,2013,ACETAMINOPHEN AND CODEINE PHOSPHATE,1,68,2,1,51,5
366,2016,800,1996,ACETAMINOPHEN AND CODEINE PHOSPHATE,1,69,13,1,704,5
367,2016,192,1981,ACETAMINOPHEN AND CODEINE PHOSPHATE,1,70,13,1,184,5
368,2016,66,1988,ACETAMINOPHEN AND CODEINE,1,71,2,1,23,5
369,2016,95,2011,ACETAMINOPHEN AND CODEINE PHOSPHATE,1,66,2,3,45,5
370,2016,17104,2011,ACETAMINOPHEN AND CODEINE PHOSPHATE,1,66,2,3,8142,5
371,2016,801,2011,ACETAMINOPHEN AND CODEINE PHOSPHATE,1,66,2,3,195,5
372,2016,79,1981,ACETAMINOPHEN AND CODEINE PHOSPHATE,1,49,13,3,40,5
373,2016,1808,2009,ACETAMINOPHEN AND CODEINE PHOSPHATE,1,67,2,3,1026,5
374,2016,316,2009,ACETAMINOPHEN AND CODEINE PHOSPHATE,1,67,2,3,87,5
375,2016,57,1988,ACETAMINOPHEN AND CODEINE,1,24,2,3,41,5
376,2016,4315,1988,ACETAMINOPHEN AND CODEINE,1,24,2,3,2612,5
377,2016,535,1988,ACETAMINOPHEN AND CODEINE,1,24,2,3,148,5
378,2016,136,2013,ACETAMINOPHEN AND CODEINE PHOSPHATE,1,68,2,3,52,5
379,2016,29,2013,ACETAMINOPHEN AND CODEINE PHOSPHATE,1,68,2,3,22,5
380,2016,223,2013,ACETAMINOPHEN AND CODEINE PHOSPHATE,1,68,2,3,70,5
381,2016,216,1996,ACETAMINOPHEN AND CODEINE PHOSPHATE,1,69,13,3,128,5
382,2016,26,1981,ACETAMINOPHEN AND CODEINE PHOSPHATE,1,70,13,3,20,5
383,2016,53,2011,ACETAMINOPHEN AND CODEINE PHOSPHATE,1,66,2,2,28,5
384,2016,10713,2011,ACETAMINOPHEN AND CODEINE PHOSPHATE,1,66,2,2,7237,5
385,2016,322,2011,ACETAMINOPHEN AND CODEINE PHOSPHATE,1,66,2,2,101,5
386,2016,218,1981,ACETAMINOPHEN AND CODEINE PHOSPHATE,1,49,13,2,205,5
387,2016,710,2009,ACETAMINOPHEN AND CODEINE PHOSPHATE,1,67,2,2,520,5
388,2016,104,2009,ACETAMINOPHEN AND CODEINE PHOSPHATE,1,67,2,2,31,5
389,2016,51,1988,ACETAMINOPHEN AND CODEINE,1,24,2,2,35,5
390,2016,3172,1988,ACETAMINOPHEN AND CODEINE,1,24,2,2,2362,5
391,2016,283,1988,ACETAMINOPHEN AND CODEINE,1,24,2,2,97,5
392,2016,59,2013,ACETAMINOPHEN AND CODEINE PHOSPHATE,1,68,2,2,30,5
393,2016,107,2013,ACETAMINOPHEN AND CODEINE PHOSPHATE,1,68,2,2,32,5
394,2016,795,1996,ACETAMINOPHEN AND CODEINE PHOSPHATE,1,69,13,2,702,5
395,2016,130,1981,ACETAMINOPHEN AND CODEINE PHOSPHATE,1,70,13,2,113,5
396,2016,37,2005,FLU RELIEF BP,1,72,8,2,29,5
397,2016,26,2015,DAYTIME NIGHTTIME SEVERE COLD AND FLU,1,29,4,2,19,10
398,2016,76,2002,NIGHTTIME D,2,30,12,2,61,11
399,2016,33,2002,NIGHTTIME D,2,29,12,2,17,11
400,2016,12,2012,MULTI-SYMPTOM COLD WARMING EFFECT DAYTIME,1,29,11,2,12,10
401,2016,18,2015,UP AND UP DAYTIME COLD AND FLU,2,52,18,2,16,10
402,2016,57,2002,NIGHTTIME D,2,30,12,1,40,7
403,2016,254,2002,NIGHTTIME D,2,30,12,2,90,7
404,2016,52,2014,RUGBY ACETAMINOPHEN 500 MG AND,2,50,8,3,11,5
405,2016,280,2011,EXTRA STRENGTH MAPAP PM,1,25,8,3,50,5
406,2016,43,2014,RUGBY ACETAMINOPHEN 500 MG AND,2,50,8,2,13,5
407,2016,89,2011,EXTRA STRENGTH MAPAP PM,1,25,8,2,36,5
408,2016,96,1994,EXTRA STRENGTH PAIN RELIEVER PM,2,65,8,2,49,5
409,2016,1233,1978,ACETAZOLAMIDE,1,73,2,1,644,9
410,2016,202,2005,ACETAZOLAMIDE,1,74,26,1,139,9
411,2016,741,2012,ACETAZOLAMIDE,1,21,26,1,347,9
412,2016,1542,1997,ACETAZOLAMIDE,2,59,2,1,1373,9
413,2016,746,1997,ACETAZOLAMIDE,1,59,2,1,445,9
414,2016,331,2008,ACETAZOLAMIDE,1,75,26,1,125,9
415,2016,1425,1978,ACETAZOLAMIDE,1,73,2,3,545,9
416,2016,207,2005,ACETAZOLAMIDE,1,74,26,3,141,9
417,2016,1107,2012,ACETAZOLAMIDE,1,21,26,3,619,9
418,2016,641,1997,ACETAZOLAMIDE,2,59,2,3,446,9
419,2016,912,1997,ACETAZOLAMIDE,1,59,2,3,342,9
420,2016,296,2008,ACETAZOLAMIDE,1,75,26,3,159,9
421,2016,726,1978,ACETAZOLAMIDE,1,73,2,2,259,9
422,2016,93,2005,ACETAZOLAMIDE,1,74,26,2,57,9
423,2016,421,2012,ACETAZOLAMIDE,1,21,26,2,138,9
424,2016,226,1997,ACETAZOLAMIDE,2,59,2,2,121,9
425,2016,445,1997,ACETAZOLAMIDE,1,59,2,2,151,9
426,2016,224,2008,ACETAZOLAMIDE,1,75,26,2,75,9
427,2016,26,1982,ACETIC ACID,1,76,27,1,15,12
428,2016,40,1980,ACETIC ACID,1,77,27,1,30,12
429,2016,150,2005,ACETIC ACID,1,24,13,1,142,2
430,2016,29,1994,ACETIC ACID,1,78,28,1,25,2
431,2016,82,2010,ACETIC ACID,1,69,13,1,78,2
432,2016,160,1996,ACETIC ACID,1,79,13,1,148,2
433,2016,123,1982,ACETIC ACID,1,76,27,3,59,12
434,2016,496,1980,ACETIC ACID,1,77,27,3,93,12
435,2016,161,2005,ACETIC ACID,1,24,13,3,130,2
436,2016,45,1994,ACETIC ACID,1,78,28,3,30,2
437,2016,135,2010,ACETIC ACID,1,69,13,3,104,2
438,2016,139,1996,ACETIC ACID,1,79,13,3,113,2
439,2016,61,1982,ACETIC ACID,1,76,27,2,24,12
440,2016,174,1980,ACETIC ACID,1,77,27,2,47,12
441,2016,131,2005,ACETIC ACID,1,24,13,2,120,2
442,2016,76,2010,ACETIC ACID,1,69,13,2,63,2
443,2016,125,1996,ACETIC ACID,1,79,13,2,116,2
444,2016,14,0,UNKOWN,2,2,7,2,13,2
445,2016,2180,0,KETOSTIX,2,2,7,1,1749,11
446,2016,109,0,KETONE TEST,2,29,19,1,97,11
447,2016,348,0,KETOCARE,2,2,7,1,285,11
448,2016,45,0,KETOSTIX,2,2,7,3,42,11
449,2016,1180,0,KETOSTIX,2,2,7,2,851,11
450,2016,151,0,KETONE TEST,2,29,19,2,104,11
451,2016,225,0,KETOCARE,2,2,7,2,176,11
452,2016,57,1994,ACETYLCYSTEINE,1,77,13,1,27,10
453,2016,184,1994,ACETYLCYSTEINE,1,77,13,1,70,10
454,2016,27,1995,ACETYLCYSTEINE,1,80,29,1,12,10
455,2016,35,1995,ACETYLCYSTEINE,1,80,29,1,19,10
456,2016,202,2012,ACETYLCYSTEINE,1,81,13,1,65,10
457,2016,130,2012,ACETYLCYSTEINE,1,81,13,1,36,10
458,2016,53,2012,ACETYLCYSTEINE,1,81,13,1,21,10
459,2016,161,1994,ACETYLCYSTEINE,1,77,13,3,38,10
460,2016,378,1994,ACETYLCYSTEINE,1,77,13,3,108,10
461,2016,53,1995,ACETYLCYSTEINE,1,80,29,3,14,10
462,2016,59,1995,ACETYLCYSTEINE,1,80,29,3,17,10
463,2016,567,2012,ACETYLCYSTEINE,1,81,13,3,95,10
464,2016,58,2014,ACETYLCYSTEINE,1,81,13,3,20,10
465,2016,80,2012,ACETYLCYSTEINE,1,81,13,3,27,10
466,2016,27,2014,ACETYLCYSTEINE,1,81,13,3,12,10
467,2016,23,2012,ACETYLCYSTEINE,1,81,13,3,14,10
468,2016,82,1994,ACETYLCYSTEINE,1,77,13,2,18,10
469,2016,300,1994,ACETYLCYSTEINE,1,77,13,2,74,10
470,2016,41,1995,ACETYLCYSTEINE,1,80,29,2,15,10
471,2016,289,2012,ACETYLCYSTEINE,1,81,13,2,66,10
472,2016,114,2012,ACETYLCYSTEINE,1,81,13,2,32,10
473,2016,41,2012,ACETYLCYSTEINE,1,81,13,2,14,10
474,2016,95,2013,ACITRETIN,1,82,11,1,42,2
475,2016,165,2013,ACITRETIN,1,82,11,1,65,2
476,2016,49,2016,ACITRETIN,1,83,11,1,19,2
477,2016,129,2016,ACITRETIN,1,83,11,1,49,2
478,2016,106,2016,ACITRETIN,1,84,11,1,39,2
479,2016,116,2013,ACITRETIN,1,10,11,1,48,2
480,2016,112,2013,ACITRETIN,1,82,11,3,30,2
481,2016,150,2013,ACITRETIN,1,82,11,3,46,2
482,2016,50,2016,ACITRETIN,1,83,11,3,13,2
483,2016,68,2016,ACITRETIN,1,83,11,3,18,2
484,2016,48,2016,ACITRETIN,1,84,11,3,11,2
485,2016,125,2016,ACITRETIN,1,84,11,3,33,2
486,2016,45,2015,ACITRETIN,1,85,11,3,12,2
487,2016,26,2013,ACITRETIN,1,10,11,3,13,2
488,2016,101,2013,ACITRETIN,1,10,11,3,31,2
489,2016,61,2013,ACITRETIN,1,82,11,2,14,2
490,2016,61,2013,ACITRETIN,1,82,11,2,22,2
491,2016,44,2016,ACITRETIN,1,84,11,2,17,2
492,2016,24,2013,ACITRETIN,1,10,11,2,11,2
493,2016,386,2015,TUDORZA PRESSAIR,2,2,29,1,99,10
494,2016,1009,2015,TUDORZA PRESSAIR,2,2,29,3,267,10
495,2016,51,2012,TUDORZA PRESSAIR,2,2,29,3,25,10
496,2016,134,2015,TUDORZA PRESSAIR,2,2,29,2,31,10
497,2016,3321,2011,ACYCLOVIR,1,66,11,1,1850,4
498,2016,4196,2011,ACYCLOVIR,1,66,2,1,1966,4
499,2016,1002,2011,ACYCLOVIR,1,66,2,1,591,4
500,2016,110,1982,ZOVIRAX,2,86,30,1,95,2
501,2016,561,2002,ZOVIRAX,2,2,6,1,437,2
502,2016,811,2013,ACYCLOVIR,1,14,30,1,691,2
503,2016,465,2002,ACYCLOVIR,1,87,15,1,284,4
504,2016,117,2014,ACYCLOVIR,1,17,30,1,102,2
505,2016,3768,2013,ACYCLOVIR,1,21,2,1,1896,4
506,2016,888,2013,ACYCLOVIR,1,21,2,1,583,4
507,2016,10761,2013,ACYCLOVIR,1,6,2,1,5531,4
508,2016,2752,2013,ACYCLOVIR,1,6,2,1,1730,4
509,2016,373,2014,ACYCLOVIR,1,14,15,1,235,4
510,2016,387,2005,ACYCLOVIR,1,69,12,1,255,4
511,2016,87,2013,ACYCLOVIR,1,2,30,1,76,2
512,2016,69,2012,ACYCLOVIR,1,2,11,1,29,2
513,2016,34,2012,ACYCLOVIR,1,2,2,1,11,2
514,2016,107,2012,ACYCLOVIR,1,2,2,1,49,2
515,2016,1327,2006,ACYCLOVIR,1,7,11,1,844,4
516,2016,11324,2007,ACYCLOVIR,1,88,2,1,5145,4
517,2016,1045,2006,ACYCLOVIR,1,88,2,1,605,4
518,2016,511,2009,ACYCLOVIR,1,89,11,1,381,4
519,2016,271,2009,ACYCLOVIR,1,89,2,1,214,4
520,2016,2162,2009,ACYCLOVIR,1,89,2,1,1281,4
521,2016,48,1999,ACYCLOVIR,1,90,2,1,38,4
522,2016,623,2014,ACYCLOVIR,1,91,30,1,527,2
523,2016,2087,2014,ACYCLOVIR,1,75,2,1,1593,4
524,2016,295,2014,ACYCLOVIR,1,75,2,1,253,4
525,2016,412,2015,ACYCLOVIR,1,92,11,1,293,4
526,2016,1607,2011,ACYCLOVIR,1,66,11,3,734,4
527,2016,2829,2011,ACYCLOVIR,1,66,2,3,1055,4
528,2016,744,2011,ACYCLOVIR,1,66,2,3,423,4
529,2016,139,2002,ZOVIRAX,2,2,6,3,100,2
530,2016,608,2013,ACYCLOVIR,1,14,30,3,445,2
531,2016,46,2002,ACYCLOVIR,1,87,15,3,14,4
532,2016,91,2014,ACYCLOVIR,1,17,30,3,68,2
533,2016,1309,2013,ACYCLOVIR,1,21,2,3,527,4
534,2016,396,2013,ACYCLOVIR,1,21,2,3,222,4
535,2016,5218,2013,ACYCLOVIR,1,6,2,3,1973,4
536,2016,1517,2013,ACYCLOVIR,1,6,2,3,876,4
537,2016,35,2005,ACYCLOVIR,1,69,12,3,20,4
538,2016,53,2013,ACYCLOVIR,1,2,30,3,43,2
539,2016,879,2006,ACYCLOVIR,1,7,11,3,436,4
540,2016,5172,2007,ACYCLOVIR,1,88,2,3,1923,4
541,2016,801,2006,ACYCLOVIR,1,88,2,3,478,4
542,2016,176,2009,ACYCLOVIR,1,89,11,3,129,4
543,2016,129,2009,ACYCLOVIR,1,89,2,3,79,4
544,2016,833,2009,ACYCLOVIR,1,89,2,3,523,4
545,2016,59,1999,ACYCLOVIR,1,90,2,3,28,4
546,2016,329,2014,ACYCLOVIR,1,91,30,3,252,2
547,2016,954,2014,ACYCLOVIR,1,75,2,3,616,4
548,2016,146,2014,ACYCLOVIR,1,75,2,3,120,4
549,2016,356,2015,ACYCLOVIR,1,92,11,3,171,4
550,2016,1475,2011,ACYCLOVIR,1,66,11,2,729,4
551,2016,1447,2011,ACYCLOVIR,1,66,2,2,608,4
552,2016,336,2011,ACYCLOVIR,1,66,2,2,190,4
553,2016,120,2002,ZOVIRAX,2,2,6,2,89,2
554,2016,466,2013,ACYCLOVIR,1,14,30,2,368,2
555,2016,490,2002,ACYCLOVIR,1,87,15,2,377,4
556,2016,85,2014,ACYCLOVIR,1,17,30,2,66,2
557,2016,977,2013,ACYCLOVIR,1,21,2,2,446,4
558,2016,221,2013,ACYCLOVIR,1,21,2,2,125,4
559,2016,4193,2013,ACYCLOVIR,1,6,2,2,1814,4
560,2016,1034,2013,ACYCLOVIR,1,6,2,2,575,4
561,2016,323,2014,ACYCLOVIR,1,14,15,2,220,4
562,2016,515,2005,ACYCLOVIR,1,69,12,2,382,4
563,2016,26,2013,ACYCLOVIR,1,2,30,2,22,2
564,2016,577,2006,ACYCLOVIR,1,7,11,2,290,4
565,2016,5030,2007,ACYCLOVIR,1,88,2,2,2114,4
566,2016,420,2006,ACYCLOVIR,1,88,2,2,218,4
567,2016,155,2009,ACYCLOVIR,1,89,11,2,108,4
568,2016,135,2009,ACYCLOVIR,1,89,2,2,92,4
569,2016,798,2009,ACYCLOVIR,1,89,2,2,447,4
570,2016,18,1999,ACYCLOVIR,1,90,2,2,16,4
571,2016,299,2014,ACYCLOVIR,1,91,30,2,225,2
572,2016,927,2014,ACYCLOVIR,1,75,2,2,608,4
573,2016,98,2014,ACYCLOVIR,1,75,2,2,74,4
574,2016,126,2015,ACYCLOVIR,1,92,11,2,90,4
575,2016,31,2009,XERESE,2,2,6,1,23,2
576,2016,6235,2011,HUMIRA,2,93,4,1,1012,5
577,2016,28853,2011,HUMIRA,2,93,4,1,4559,5
578,2016,132,2011,HUMIRA,2,93,4,1,22,5
579,2016,1480,2011,HUMIRA,2,93,4,3,243,5
580,2016,5098,2011,HUMIRA,2,93,4,3,693,5
581,2016,1351,2011,HUMIRA,2,93,4,2,245,5
582,2016,6886,2011,HUMIRA,2,93,4,2,1124,5
583,2016,111,2011,HUMIRA,2,93,4,2,13,5
584,2016,4160,2010,ADAPALENE,1,66,5,1,3012,2
585,2016,4239,2010,ADAPALENE,1,94,6,1,2999,2
586,2016,117,1996,DIFFERIN,2,95,5,1,74,2
587,2016,106,2010,DIFFERIN,2,95,31,1,75,2
588,2016,85,2009,DIFFERIN,2,95,6,1,57,2
589,2016,524,2009,DIFFERIN,2,95,5,1,337,2
590,2016,1120,2014,ADAPALENE,1,87,5,1,761,2
591,2016,2412,2014,ADAPALENE,1,96,5,1,1542,2
592,2016,82,2016,ADAPALENE,1,97,5,1,78,2
593,2016,4061,2010,ADAPALENE,1,40,6,1,2742,2
594,2016,53,2016,ADAPALENE,1,98,5,1,43,2
595,2016,2429,1996,ADAPALENE,1,98,5,1,1774,2
596,2016,3553,2014,ADAPALENE,1,10,5,1,2216,2
597,2016,3681,2010,ADAPALENE,1,99,5,1,2654,2
598,2016,55,2009,ADAPALENE,1,100,5,1,45,2
599,2016,98,2010,ADAPALENE,1,66,5,3,65,2
600,2016,83,2010,ADAPALENE,1,94,6,3,53,2
601,2016,15,2014,ADAPALENE,1,87,5,3,11,2
602,2016,37,2014,ADAPALENE,1,96,5,3,17,2
603,2016,105,2010,ADAPALENE,1,40,6,3,51,2
604,2016,19,1996,ADAPALENE,1,98,5,3,15,2
605,2016,30,2014,ADAPALENE,1,10,5,3,15,2
606,2016,118,2010,ADAPALENE,1,99,5,3,54,2
607,2016,1534,2010,ADAPALENE,1,66,5,2,1016,2
608,2016,1491,2010,ADAPALENE,1,94,6,2,961,2
609,2016,730,1996,DIFFERIN,2,95,5,2,410,2
610,2016,30,2010,DIFFERIN,2,95,31,2,26,2
611,2016,445,2009,DIFFERIN,2,95,6,2,296,2
612,2016,249,2009,DIFFERIN,2,95,5,2,130,2
613,2016,240,2014,ADAPALENE,1,87,5,2,149,2
614,2016,574,2014,ADAPALENE,1,96,5,2,344,2
615,2016,1237,2010,ADAPALENE,1,40,6,2,791,2
616,2016,638,1996,ADAPALENE,1,98,5,2,423,2
617,2016,676,2014,ADAPALENE,1,10,5,2,407,2
618,2016,1095,2010,ADAPALENE,1,99,5,2,710,2
619,2016,728,2015,EPIDUO FORTE,2,2,5,1,480,2
620,2016,2928,2008,EPIDUO,2,95,5,1,1838,2
621,2016,29,2015,EPIDUO FORTE,2,2,5,2,19,2
622,2016,189,2008,EPIDUO,2,95,5,2,124,2
623,2016,44,2013,GILOTRIF,2,2,8,1,13,6
624,2016,44,2013,GILOTRIF,2,2,8,3,14,6
625,2016,371,1996,ALBENZA,2,2,8,1,328,4
626,2016,97,1996,ALBENZA,2,2,8,3,63,4
627,2016,897,1996,ALBENZA,2,2,8,2,791,4
628,2016,344,2014,TANZEUM,2,2,32,1,102,8
629,2016,389,2014,TANZEUM,2,2,32,1,91,8
630,2016,124,2014,TANZEUM,2,2,32,3,28,8
631,2016,144,2014,TANZEUM,2,2,32,3,21,8
632,2016,62,2014,TANZEUM,2,2,32,2,23,8
633,2016,56,2014,TANZEUM,2,2,32,2,13,8
634,2016,19,0,ALBUSTIX,2,2,7,1,11,3
635,2016,4604,2001,PROVENTIL HFA,2,101,33,1,2817,10
636,2016,38,2010,ALBUTEROL SULFATE,1,66,22,1,38,10
637,2016,199642,2006,VENTOLIN,2,102,33,1,122975,10
638,2016,43,2011,ALBUTEROL,1,16,2,1,12,10
639,2016,48,2011,ALBUTEROL,1,16,2,1,13,10
640,2016,74,2011,ALBUTEROL SULFATE,1,16,14,1,25,10
641,2016,307,2010,ALBUTEROL SULFATE,1,16,13,1,238,10
642,2016,2333,2010,ALBUTEROL SULFATE,1,16,13,1,1810,10
643,2016,10519,2012,ALBUTEROL SULFATE,1,14,13,1,7289,10
644,2016,257,2010,ALBUTEROL SULFATE,1,103,13,1,211,10
645,2016,14659,1997,ALBUTEROL SULFATE,1,103,13,1,9845,10
646,2016,110,2001,ALBUTEROL SULFATE,1,103,13,1,82,10
647,2016,1711,2004,ALBUTEROL SULFATE,1,103,13,1,1329,10
648,2016,696,2007,ALBUTEROL SULFATE,1,104,13,1,527,10
649,2016,436,2007,ALBUTEROL SULFATE,1,104,13,1,373,10
650,2016,5572,2010,ALBUTEROL SULFATE,1,105,13,1,4211,10
651,2016,113,2006,ALBUTEROL SULFATE,1,24,13,1,103,10
652,2016,27,2011,ALBUTEROL SULFATE,1,96,13,1,26,10
653,2016,275,1998,ALBUTEROL SULFATE,1,78,13,1,168,10
654,2016,140,1998,ALBUTEROL SULFATE,1,69,22,1,115,10
655,2016,879,1998,ALBUTEROL SULFATE,1,69,13,1,441,10
656,2016,75844,2004,PROAIR,2,106,33,1,43579,10
657,2016,850,2015,PROAIR RESPICLICK,2,2,34,1,664,10
658,2016,15432,2011,ALBUTEROL SULFATE,1,107,13,1,10448,10
659,2016,1525,2001,PROVENTIL HFA,2,101,33,3,954,10
660,2016,19,2010,ALBUTEROL SULFATE,1,66,22,3,14,10
661,2016,113446,2006,VENTOLIN,2,102,33,3,52586,10
662,2016,40,2011,ALBUTEROL,1,16,2,3,13,10
663,2016,77,2011,ALBUTEROL,1,16,2,3,21,10
664,2016,115,2011,ALBUTEROL SULFATE,1,16,14,3,22,10
665,2016,207,2010,ALBUTEROL SULFATE,1,16,13,3,93,10
666,2016,174,2010,ALBUTEROL SULFATE,1,16,13,3,91,10
667,2016,6469,2012,ALBUTEROL SULFATE,1,14,13,3,2302,10
668,2016,90,2010,ALBUTEROL SULFATE,1,103,13,3,40,10
669,2016,13254,1997,ALBUTEROL SULFATE,1,103,13,3,5035,10
670,2016,76,2001,ALBUTEROL SULFATE,1,103,13,3,39,10
671,2016,367,2004,ALBUTEROL SULFATE,1,103,13,3,134,10
672,2016,259,2007,ALBUTEROL SULFATE,1,104,13,3,117,10
673,2016,72,2007,ALBUTEROL SULFATE,1,104,13,3,32,10
674,2016,4231,2010,ALBUTEROL SULFATE,1,105,13,3,1975,10
675,2016,17,2006,ALBUTEROL SULFATE,1,24,13,3,13,10
676,2016,100,2011,ALBUTEROL SULFATE,1,96,13,3,46,10
677,2016,21,1998,ALBUTEROL SULFATE,1,78,13,3,18,10
678,2016,47,1998,ALBUTEROL SULFATE,1,69,22,3,25,10
679,2016,175,1998,ALBUTEROL SULFATE,1,69,13,3,69,10
680,2016,105,1989,ALBUTEROL SULFATE,1,108,2,3,16,10
681,2016,70766,2004,PROAIR,2,106,33,3,31126,10
682,2016,797,2015,PROAIR RESPICLICK,2,2,34,3,458,10
683,2016,8813,2011,ALBUTEROL SULFATE,1,107,13,3,3347,10
684,2016,3573,2001,PROVENTIL HFA,2,101,33,2,2116,10
685,2016,66,2010,ALBUTEROL SULFATE,1,66,22,2,58,10
686,2016,213171,2006,VENTOLIN,2,102,33,2,91757,10
687,2016,397,2010,ALBUTEROL SULFATE,1,16,13,2,275,10
688,2016,2688,2010,ALBUTEROL SULFATE,1,16,13,2,1974,10
689,2016,10630,2012,ALBUTEROL SULFATE,1,14,13,2,6242,10
690,2016,420,2010,ALBUTEROL SULFATE,1,103,13,2,332,10
691,2016,23158,1997,ALBUTEROL SULFATE,1,103,13,2,13758,10
692,2016,86,2001,ALBUTEROL SULFATE,1,103,13,2,67,10
693,2016,2758,2004,ALBUTEROL SULFATE,1,103,13,2,2106,10
694,2016,1009,2007,ALBUTEROL SULFATE,1,104,13,2,731,10
695,2016,671,2007,ALBUTEROL SULFATE,1,104,13,2,520,10
696,2016,7480,2010,ALBUTEROL SULFATE,1,105,13,2,5031,10
697,2016,134,2006,ALBUTEROL SULFATE,1,24,13,2,116,10
698,2016,59,2011,ALBUTEROL SULFATE,1,96,13,2,42,10
699,2016,201,1998,ALBUTEROL SULFATE,1,78,13,2,125,10
700,2016,257,1998,ALBUTEROL SULFATE,1,69,22,2,191,10
701,2016,835,1998,ALBUTEROL SULFATE,1,69,13,2,390,10
702,2016,31873,2004,PROAIR,2,106,33,2,16869,10
703,2016,250,2015,PROAIR RESPICLICK,2,2,34,2,158,10
704,2016,23639,2011,ALBUTEROL SULFATE,1,107,13,2,14592,10
705,2016,266,2010,LASTACAFT,2,109,28,1,148,2
706,2016,142,2010,LASTACAFT,2,109,28,3,53,2
707,2016,21,2010,LASTACAFT,2,109,28,2,15,2
708,2016,46,2009,ALCLOMETASONE DIPROPIONATE,1,94,30,1,42,2
709,2016,95,2005,ALCLOMETASONE DIPROPIONATE,1,59,6,1,81,2
710,2016,43,2004,ALCLOMETASONE DIPROPIONATE,1,59,30,1,39,2
711,2016,47,2009,ALCLOMETASONE DIPROPIONATE,1,99,30,1,40,2
712,2016,112,2009,ALCLOMETASONE DIPROPIONATE,1,99,6,1,94,2
713,2016,25,2009,ALCLOMETASONE DIPROPIONATE,1,94,6,3,16,2
714,2016,48,2009,ALCLOMETASONE DIPROPIONATE,1,94,30,3,25,2
715,2016,102,2005,ALCLOMETASONE DIPROPIONATE,1,59,6,3,77,2
716,2016,57,2004,ALCLOMETASONE DIPROPIONATE,1,59,30,3,31,2
717,2016,21,2009,ALCLOMETASONE DIPROPIONATE,1,99,30,3,16,2
718,2016,127,2009,ALCLOMETASONE DIPROPIONATE,1,99,6,3,77,2
719,2016,58,2009,ALCLOMETASONE DIPROPIONATE,1,94,6,2,42,2
720,2016,20,2009,ALCLOMETASONE DIPROPIONATE,1,94,30,2,11,2
721,2016,70,2005,ALCLOMETASONE DIPROPIONATE,1,59,6,2,48,2
722,2016,34,2004,ALCLOMETASONE DIPROPIONATE,1,59,30,2,19,2
723,2016,31,2009,ALCLOMETASONE DIPROPIONATE,1,99,30,2,21,2
724,2016,43,2009,ALCLOMETASONE DIPROPIONATE,1,99,6,2,32,2
725,2016,386,2005,ALCOHOL PREP PAD,1,110,12,3,128,3
726,2016,246,2005,ALCOHOL PREP PAD,1,110,12,2,77,3
727,2016,19,0,WEBCOL ALCOHOL PREP MEDIUM,2,2,7,1,16,3
728,2016,85,0,UNKOWN,2,2,7,1,39,3
729,2016,75,0,ALCOHOL SWABS,2,29,24,1,46,3
730,2016,116,0,WEBCOL ALCOHOL PREP MEDIUM,2,2,7,3,66,3
731,2016,106,0,UNKOWN,2,2,7,3,30,3
732,2016,35,0,ALCOHOL PREP,2,2,7,3,24,3
733,2016,483,0,ALCOHOL SWABS,2,29,24,3,238,3
734,2016,128,0,CVS ALCOHOL SWABS,2,2,7,3,68,3
735,2016,19,0,CVS ALCOHOL PREP SWABS,2,2,7,3,12,3
736,2016,68,0,QC ALCOHOL SWABS,2,46,25,3,19,3
737,2016,23,0,RELION ALCOHOL SWABS,2,2,7,3,16,3
738,2016,62,0,SURE COMFORT ALCOHOL PREP,2,2,7,3,24,3
739,2016,128,0,WEBCOL ALCOHOL PREP MEDIUM,2,2,7,2,83,3
740,2016,396,0,ALCOHOL SWABS,2,29,24,2,193,3
741,2016,275,0,CVS ALCOHOL SWABS,2,2,7,2,101,3
742,2016,25,0,CVS ALCOHOL PREP SWABS,2,2,7,2,20,3
743,2016,22,0,RELION ALCOHOL SWABS,2,2,7,2,15,3
744,2016,29,1995,FOSAMAX,2,111,2,1,11,8
745,2016,40,2011,ALENDRONATE SODIUM,1,66,2,1,17,8
746,2016,87,2011,ALENDRONATE SODIUM,1,66,2,1,28,8
747,2016,4204,2011,ALENDRONATE SODIUM,1,66,2,1,1420,8
748,2016,547,2011,ALENDRONATE SODIUM,1,66,2,1,179,8
749,2016,34,2011,ALENDRONATE SODIUM,1,16,2,1,16,8
750,2016,41,2011,ALENDRONATE SODIUM,1,16,2,1,23,8
751,2016,335,2011,ALENDRONATE SODIUM,1,16,2,1,134,8
752,2016,884,2009,ALENDRONATE SODIUM,1,112,2,1,275,8
753,2016,9721,2008,ALENDRONATE SODIUM,1,112,2,1,3138,8
754,2016,82,2008,ALENDRONATE SODIUM,1,113,2,1,30,8
755,2016,705,2008,ALENDRONATE SODIUM,1,113,2,1,281,8
756,2016,7497,2008,ALENDRONATE SODIUM,1,113,2,1,2804,8
757,2016,51,2014,ALENDRONATE SODIUM,1,114,2,1,37,8
758,2016,624,2014,ALENDRONATE SODIUM,1,114,2,1,511,8
